GEOID,GEOID11,16+_emp_rate,16+_uemp_rate,uemp_rate,med_hhinc,pop,pct_white,pct_black,pct_asian,pct_other,tol_hu,med_value,pct_noins,pct_poverty,city,metro,med_rent
1400000US06037262303,6037262303,52.3,2.5,4.6,"250,000+",3188,87.9,0,4.9,7.2,100,2000,3.3,3.8,,,0
1400000US06037262400,6037262400,54.6,1,1.9,"250,000+",3076,87.8,2.7,5.9,3.7,100,2000,1.8,3.8,,,3500
1400000US06037262501,6037262501,50.9,4.9,8.8,164886,3925,91.8,0,4.2,3.9,150,2000,0.5,5.7,,,2088
1400000US06037262601,6037262601,61.8,2.1,3.3,209625,3429,77.1,1.6,10.7,10.6,150,1687.9,0.2,2.9,,,3500
1400000US06037262604,6037262604,53.9,0.6,1.1,204447,6195,85.9,0,8.2,5.9,150,2000,0.9,1.9,,,3500
1400000US06037262704,6037262704,59.1,4,6.4,113672,3539,85.9,0.9,6.8,6.4,150,1735.4,2.7,6.7,,,2171
1400000US06037262706,6037262706,58.1,0.8,1.4,211310,3751,91.8,0.2,1.2,6.8,150,2000,1,5.8,,,1980
1400000US06037262802,6037262802,57.7,2.7,4.5,225750,3291,93.2,0.3,2.3,4.2,150,2000,2.2,1.9,,,1912
1400000US06037264000,6037264000,56.2,2.4,4,220473,3137,95.1,0,1.9,3,100,2000,1.9,3.3,,,2824
1400000US06037264102,6037264102,71.9,2.6,3.5,105133,2826,85.7,1.6,8,4.7,150,744,2.8,7.1,,,2240
1400000US06037264103,6037264103,73.1,7.6,9.4,100160,2708,84.1,0.8,8.2,6.8,150,846,2.7,16.6,,,2085
1400000US06037264301,6037264301,73.4,6.4,8,92303,5575,79.8,2.4,11.6,6.2,150,806.8,4.5,7,,,2067
1400000US06037264302,6037264302,72.7,3.2,4.2,95222,6078,82.9,2.4,5.9,8.9,200,1204.8,2.6,9,,,2278
1400000US06037265100,6037265100,45.1,2,4.2,107969,2528,89.2,1.6,4.2,4.9,100,2000,0.9,4.6,,,2439
1400000US06037265201,6037265201,38.8,2.6,6.3,87344,2623,75.3,2,19.3,3.5,80,2000,5.6,23.8,,,1785
1400000US06037265202,6037265202,51,2.7,5,64083,3792,56.7,1.2,21.4,20.8,100,957,7.4,22.4,,,2656
1400000US06037265301,6037265301,20.7,7,25.4,-,11235,47.5,3,40.3,9.1,0,,0.2,-,,,0
1400000US06037265303,6037265303,47.6,4.6,8.9,17338,4889,41.8,1.8,37.8,18.6,150,578.6,5.7,72.9,,,2111
1400000US06037265304,6037265304,42,4,8.7,20750,2865,51,1.5,33.5,14,90,,9.2,73.6,,,1780
1400000US06037265305,6037265305,48.9,2.3,4.5,18668,3788,50.5,0.3,37.5,11.6,100,,4.5,62,,,1832
1400000US06037265410,6037265410,56.9,5.8,9.3,116625,1533,81.8,2.8,10.4,5,100,1684.6,2.4,11.3,,,1630
1400000US06037265420,6037265420,65.3,1.1,1.7,208194,1908,77.1,6.8,12.3,3.8,100,2000,3,6.7,,,2353
1400000US06037265510,6037265510,51.5,4.3,7.8,52917,4786,52.4,3.9,38.9,4.8,150,677.8,7.9,41.2,,,2122
1400000US06037265520,6037265520,66.6,5.3,7.3,102708,4894,63.4,10.7,17.6,8.3,150,782.3,2.8,8.3,,,2290
1400000US06037265601,6037265601,70.3,2.3,3.1,113750,3493,74.5,0.9,19.3,5.2,150,885.1,2.1,9.7,,,2210
1400000US06037265602,6037265602,53.7,3.4,6,122426,2874,74.5,2.3,13.8,9.4,150,1104.2,2.2,8.9,,,2733
1400000US06037265700,6037265700,60.6,4.1,6.3,80685,4866,75.7,1.5,12.2,10.6,150,1594.9,6.1,12.2,,,1999
1400000US06037267100,6037267100,65.7,4.2,6.1,90818,7123,70.5,3.3,18.2,8,150,993.5,3.9,8,,,1996
1400000US06037267200,6037267200,67.2,3.3,4.7,98728,6365,64.8,3.7,26,5.6,150,744.8,1.9,9.9,,,2145
1400000US06037267300,6037267300,70.9,4.8,6.3,69337,4788,55.4,4.1,25.1,15.4,100,589.6,7.7,15.1,,,1572
1400000US06037267402,6037267402,80.7,4.1,4.9,74748,4941,73.7,1.8,18.3,6.2,100,672.1,6.8,9.1,,,1825
1400000US06037267403,6037267403,71,3,4.1,77625,3117,62.2,4.3,27.1,6.4,150,645.2,5.7,19.5,,,1879
1400000US06037267404,6037267404,65.3,8.2,11.1,80549,3340,68,4.8,15.6,11.6,150,934.9,8.9,21.5,,,2185
1400000US06037267501,6037267501,76.9,1.8,2.3,79531,6489,54.8,2.1,15.9,27.2,150,658.2,17,10.3,,,1813
1400000US06037267502,6037267502,70.1,4.6,6.2,83342,3601,68.8,1.7,16,13.6,150,1087.3,11.2,10.3,,,1692
1400000US06037267600,6037267600,60.8,1.8,2.8,76250,2929,52.2,4.6,27.4,15.8,100,862.8,3,15.5,,,2076
1400000US06037267700,6037267700,77.5,2.1,2.7,87392,3269,52.3,1.9,32.7,13,150,855.3,9.5,7.8,,,1978
1400000US06037267800,6037267800,61.1,2,3.2,73049,2680,75.4,0.8,18.9,4.9,100,1168.1,2.3,8.6,,,1979
1400000US06037267901,6037267901,38.6,2.1,5.2,129306,2314,71.2,1.1,23.8,3.9,150,1041.2,1,4.1,,,3042
1400000US06037267902,6037267902,62.5,3.2,4.8,125813,3568,75.4,6.6,15.2,2.8,150,1070.5,1.3,7.2,,,2535
1400000US06037269000,6037269000,56,1.5,2.7,124301,5019,79.3,2.2,11.2,7.4,150,2000,1.3,7.8,,,2051
1400000US06037269100,6037269100,63.4,3.1,4.7,86039,4067,84.7,2,5.8,7.5,150,1145.6,2.7,8,,,2066
1400000US06037269300,6037269300,70.8,1.5,2.1,162438,4075,83.6,2.5,8.1,5.9,150,1680.9,0.9,1.5,,,2794
1400000US06037269500,6037269500,61.8,4.3,6.5,168224,3929,86.2,1.8,10.5,1.5,150,1534.6,0.7,2.1,,,3500
1400000US06037269601,6037269601,67.4,4,5.7,48908,3406,51.5,21.1,4.6,22.8,80,840,14.6,11.3,,,1422
1400000US06037269602,6037269602,71.7,3.1,4.1,57538,2847,49.1,19.2,4,27.7,100,1116.8,17.6,21.7,,,1566
1400000US06037269700,6037269700,71,7.1,9.1,93155,3616,62.4,9.7,15,12.9,150,853.6,4.6,8.4,,,1457
1400000US06037269800,6037269800,77.4,5.3,6.4,77778,3123,63.2,7.7,20.2,9,150,786.4,11.8,14.3,,,1680
1400000US06037269903,6037269903,73.3,5.6,7.2,59757,3596,54.5,6.2,20,19.3,150,676.6,11.3,11,,,1593
1400000US06037269904,6037269904,78.5,5.1,6.1,68865,4039,60.5,10.6,20.5,8.4,100,479.2,6.3,7,,,1615
1400000US06037269905,6037269905,77.1,4.1,5,64159,2577,42.1,15.3,21.7,20.9,150,,10.7,12.7,,,1619
1400000US06037269906,6037269906,84.3,2.1,2.5,78721,3102,60.3,9.2,19.6,10.8,150,605.8,5.2,8.9,,,1727
1400000US06037269907,6037269907,77.2,3.6,4.5,68068,2825,58.3,13.1,18.3,10.4,150,596.5,11.7,12.8,,,1654
1400000US06037270100,6037270100,79.2,1,1.3,66071,4583,44.2,10.4,26.2,19.2,100,470.3,10.6,10.8,,,1729
1400000US06037270200,6037270200,70.8,3.1,4.2,65119,3120,65.4,6.9,10.9,16.9,100,734,18.4,10.5,,,1244
1400000US06037270300,6037270300,64.9,3.5,5.2,73375,2543,36.5,34,8.7,20.9,150,818.2,13.1,8.2,,,1482
1400000US06037271100,6037271100,61.4,5.3,8,91838,2500,65.9,1.3,21.7,11.1,150,974.8,7.6,6.8,,,1978
1400000US06037271200,6037271200,78.7,1.5,1.8,67962,2734,59.4,4,22.2,14.4,100,738.2,6.5,15.8,,,1736
1400000US06037271300,6037271300,68.2,1,1.5,91009,4075,71.8,0,18.3,9.9,100,884.9,2.4,5.6,,,1932
1400000US06037271400,6037271400,58.5,1.9,3.1,130903,3753,78.3,1.7,10.8,9.1,100,1197.9,2.2,4.2,,,2872
1400000US06037271500,6037271500,63.5,2.2,3.4,94330,3192,75,5.3,13.7,6,150,1406.3,3.4,7,,,1889
1400000US06037271600,6037271600,59.7,4.4,6.8,86522,4694,57.2,3.7,30.3,8.8,200,1284,10.7,18.1,,,1853
1400000US06037271701,6037271701,73.1,5.4,6.9,91567,5777,58.4,12.6,23.5,5.5,150,1045.7,6.1,9.2,,,1848
1400000US06037271702,6037271702,70.9,2.8,3.8,61063,3999,40.6,4.7,39.9,14.8,150,647.2,5.7,20.8,,,1784
1400000US06037271801,6037271801,67,2.8,4,55028,3300,52.8,4.7,28.4,14.1,150,930.4,15.8,19.5,,,1595
1400000US06037271802,6037271802,73.9,3.3,4.2,77112,5720,56.2,6.2,23.8,13.8,150,804.3,12.8,7.8,,,1648
1400000US06037271901,6037271901,70.6,4.9,6.4,83438,3267,53.4,9.8,20.1,16.7,150,1083.3,8,12.4,,,1830
1400000US06037271902,6037271902,67.1,4.8,6.7,72695,4030,60.7,3.7,13.3,22.3,200,1227.1,6.7,9,,,1418
1400000US06037272100,6037272100,65.1,3.7,5.4,92034,4678,77.3,0.7,6.3,15.7,150,1152.1,8,14.2,,,1600
1400000US06037272201,6037272201,75.9,5.9,7.2,63750,2736,49.6,6.2,9.2,35,100,884.9,19.1,13.4,,,1536
1400000US06037272202,6037272202,74.3,4.8,6.1,63867,3549,58,3.7,8.6,29.6,150,757.5,21.4,8.5,,,1567
1400000US06037272301,6037272301,64.4,7.8,10.9,76429,3097,62.6,3.9,15,18.4,100,841.5,8.5,13.4,,,1735
1400000US06037272302,6037272302,71.2,3.5,4.7,55000,4423,47.1,4,8.5,40.4,200,1325.7,16.8,13.6,,,1408
1400000US06037273100,6037273100,70.3,3.7,5,115000,2564,84.9,1.5,5.4,8.2,150,1435.9,2.5,7,,,3175
1400000US06037273200,6037273200,69.2,6.4,8.5,84661,3271,71,7.3,1.2,20.6,150,1328.5,15.4,18.8,,,2101
1400000US06037273300,6037273300,80,3.5,4.2,71949,3232,70.5,15.6,1.6,12.3,150,1588,8.8,15.9,,,1862
1400000US06037273402,6037273402,77.7,4.3,5.2,63765,2996,90.8,4.2,2.9,2.1,90,2000,11.2,14.1,,,1773
1400000US06037273502,6037273502,73.4,7.3,9,83304,2892,83.5,6.6,1.7,8.1,150,1696.2,5.1,14.1,,,1934
1400000US06037273600,6037273600,71.3,4.1,5.4,136471,2251,89.8,3.2,1.9,5.1,100,1548.2,3.5,5,,,2014
1400000US06037273700,6037273700,78.1,0.7,0.9,91774,2953,81.3,5.2,3,10.5,100,1341.6,11.8,4,,,1793
1400000US06037273800,6037273800,78.4,2.8,3.4,93099,3072,80.9,4.2,7.5,7.4,150,1508.1,6.7,6.1,,,1840
1400000US06037273902,6037273902,71.9,6.4,8.1,141288,4061,90.1,2.6,2.6,4.7,150,1483.3,5.5,5.1,,,2262
1400000US06037274100,6037274100,76.3,1.5,2,112833,4441,71.1,12.9,9.3,6.7,100,1094.4,3.8,9.5,,,2571
1400000US06037274202,6037274202,64,3,4.5,125331,4416,79.7,1.6,7.7,10.9,150,1514.6,2.7,8.4,,,1711
1400000US06037275101,6037275101,69.2,2.4,3.3,78875,1179,55.2,2.4,31.2,11.2,80,782.4,4.9,13.1,,,1840
1400000US06037275102,6037275102,66.8,3,4.3,54676,4109,66,5.5,6.2,22.4,100,842.4,21.1,20.9,,,1368
1400000US06037275200,6037275200,69.3,5.9,7.9,58750,3826,45.9,5.4,19.9,28.7,150,801.3,8.9,14.3,,,1450
1400000US06037275302,6037275302,65.6,3.1,4.6,86429,4705,68.2,6,15,10.7,150,862.4,0.4,10.7,,,2519
1400000US06037275311,6037275311,67.5,4,5.6,87284,5627,58.5,3,19.7,18.8,150,892.3,13.3,6.7,,,1748
1400000US06037275400,6037275400,74.7,4.8,6,136424,3942,70.6,4.3,15,10,150,859.5,3.3,2.6,,,2809
1400000US06037275500,6037275500,54.8,5.8,9.6,36789,5478,66,6.5,8.6,18.9,150,755.2,10.5,32.2,,,1025
1400000US06037275602,6037275602,72.4,3.2,4.2,129643,10539,57.1,11.2,21.4,10.3,250,988,4.1,10.3,,,2861
1400000US06037275603,6037275603,67.3,2,2.9,79313,2710,59.3,2.3,24.8,13.7,100,742.8,5.2,9.4,,,1465
1400000US06037276000,6037276000,68.5,1.4,1.9,124904,5561,68.8,4.7,13.4,13,150,875.4,2.5,5.2,,,2184
1400000US06037276100,6037276100,70.5,5.6,7.4,63814,5758,30.9,40.4,15.9,12.7,150,539.8,4.4,6.1,,,1872
1400000US06037276400,6037276400,51.9,2.5,4.5,131786,4075,85.5,1.1,7.5,6,150,1007.8,1.6,11.7,,,3068
1400000US06037276500,6037276500,47.5,5.3,10.1,88500,5570,64.3,6.6,14.7,14.3,100,952.8,2.1,17.9,,,2543
1400000US06037276601,6037276601,67.9,3.3,4.6,124364,4129,66.3,7.3,16.3,10.1,150,1286.2,3.1,9.2,,,2017
1400000US06037276603,6037276603,73,2.1,2.8,90821,5335,65.5,11.6,14.2,8.6,150,603.4,3,6.4,,,2038
1400000US06037276604,6037276604,67.6,2.7,3.8,82182,4417,53.9,9.2,25.8,11.1,100,669.3,3.1,11.4,,,2259
1400000US06037277000,6037277000,61.2,4.1,6.3,138542,5436,76.9,2.2,13.4,7.6,100,1054.7,1.2,0,,,1955
1400000US06037277100,6037277100,66.6,2.6,3.7,128021,3115,66.5,2.7,13.1,17.8,100,818.7,2.5,2.5,,,2295
1400000US06037277200,6037277200,69,5.6,7.5,59186,2424,43.2,25.2,7.3,24.3,80,473.1,10.7,25.3,,,1666
1400000US06037277400,6037277400,63.5,8.3,11.6,41103,1263,14.8,52.2,4.6,28.4,60,,11,13.6,,,1299
1400000US06037278001,6037278001,69,1.3,1.9,98523,2493,69.8,7.4,11.2,11.6,150,809.6,4.9,16.3,,,1819
1400000US06037278102,6037278102,72,4.5,5.9,138456,3063,85.2,2,6,6.9,150,1218.2,5.8,3.4,,,2090
1400000US06037291110,6037291110,56.6,3.4,5.6,41089,4059,26.2,51.4,0,22.4,100,493.3,12.8,26.6,,,1052
1400000US06037291120,6037291120,65.1,7,9.7,49194,2327,17.1,31.5,1.8,49.6,80,455,18,24,,,1053
1400000US06037291130,6037291130,60.6,4.6,7.1,61458,3643,21.7,18.8,11.6,47.8,150,385.8,9,10.8,,,1004
1400000US06037291210,6037291210,56.7,8.9,13.6,54297,5488,43.8,11.1,18.3,26.8,100,404.9,8.1,23.8,,,1209
1400000US06037291220,6037291220,58.2,2.5,4.2,52273,3647,50,7.6,16,26.4,100,532.2,19.2,19.2,,,1265
1400000US06037291300,6037291300,58.7,1.3,2.1,79034,2873,29.5,6.8,45.3,18.3,150,481.5,3.9,3.8,,,1275
1400000US06037292000,6037292000,62.6,4.4,6.6,38186,6314,25.7,12.7,16,45.6,150,510,19.4,29.9,,,1293
1400000US06037293201,6037293201,62.7,6.4,9.3,59760,6758,36.7,10.1,21.3,31.9,100,472.4,9.9,16.2,,,1215
1400000US06037293202,6037293202,66.4,6.3,8.6,41634,6623,26.2,6.8,16.2,50.8,150,387.3,21.6,30.5,,,1203
1400000US06037293301,6037293301,66.1,1.5,2.3,81375,3033,44.1,1,47.2,7.7,90,538,5.4,10.2,,,1942
1400000US06037293302,6037293302,58,3.9,6.3,67500,5315,45.6,12.3,17.7,24.3,150,489.4,11.6,19.7,,,1276
1400000US06037293304,6037293304,67.7,5.8,7.8,60754,4665,35.4,7.4,14.2,43,100,443.2,11.3,16.3,,,1154
1400000US06037293306,6037293306,64.6,2.1,3.1,85856,2451,55.1,6.8,10,28.2,100,567,18.1,3.7,,,1359
1400000US06037293307,6037293307,65.3,4.8,6.9,50735,2552,29.9,7.4,13.4,49.3,100,321.7,18.2,24,,,1160
1400000US06037294110,6037294110,56.4,7.4,11.5,50988,4177,50.9,0,2.2,46.9,70,410.7,7.3,13.3,,,1141
1400000US06037294120,6037294120,49.9,8.9,15.1,42031,2545,48.1,5.1,2.4,44.4,80,357.5,17.9,27.3,,,1215
1400000US06037294200,6037294200,60.5,2.4,3.8,62083,5303,61.8,1.8,4.1,32.4,90,387.4,15.2,15.4,,,1102
1400000US06037294301,6037294301,61.6,1.7,2.7,65897,2539,57.6,0.8,9.3,32.3,90,411.7,7,8.3,,,1183
1400000US06037294302,6037294302,60.7,1.7,2.7,53804,4406,45.2,2.8,2,50,100,379.6,18.9,19.8,,,1133
1400000US06037294410,6037294410,57.1,6.4,10.1,46094,5103,30.4,22.3,20,27.2,150,308.4,8.4,30.9,,,1062
1400000US06037294421,6037294421,60.4,9.5,13.6,41117,2847,51.4,5.3,14.9,28.4,100,377.1,15.9,26.8,,,1148
1400000US06037294510,6037294510,56.7,5.8,9.3,49505,5145,54.4,0.5,0.5,44.5,90,347.3,15.5,21.1,,,1157
1400000US06037294520,6037294520,62.6,5.2,7.6,49188,3779,61.2,1.9,1.3,35.6,100,388.6,15.2,21.1,,,1213
1400000US06037294610,6037294610,64.2,1.8,2.7,43950,4288,46.4,1.1,4.8,47.8,100,369.7,19.4,28.1,,,1140
1400000US06037294620,6037294620,55.3,4.9,8.2,42829,4755,62.2,2.9,0.2,34.7,80,356.1,11.6,14.7,,,1096
1400000US06037294701,6037294701,59.2,2.5,4.1,40026,3229,60.8,4.5,0.6,34.2,100,419.8,15.5,29.4,,,1039
1400000US06037294810,6037294810,63.3,4.9,7.3,46667,4269,49,2.2,1.7,47,100,355.6,26.2,29.1,,,1147
1400000US06037294820,6037294820,63,9,12.6,38949,3631,54.6,0.8,1.5,43.1,100,382.4,23.9,25,,,1024
1400000US06037294830,6037294830,60.3,4.1,6.3,36372,3892,54,1.1,1.9,43,100,349.2,24.8,32.1,,,1010
1400000US06037294900,6037294900,58.7,4.4,6.9,39712,3637,55.7,1.6,0.5,42.2,100,353.6,20.9,25.1,,,968
1400000US06037295103,6037295103,66,3.3,4.8,116204,4981,73.8,3.6,13.1,9.6,100,574.6,4.9,1.2,,,2209
1400000US06037296210,6037296210,61,5.7,8.5,37723,3189,51.2,7.4,0.4,41,100,395.2,18,31.4,,,992
1400000US06037296220,6037296220,55.7,4.4,7.3,27066,4405,28.7,17.8,6.6,46.9,100,348.6,6.1,46.2,,,841
1400000US06037296300,6037296300,60.3,7.1,10.6,80000,4937,51.2,8.6,21.9,18.4,150,471.5,5.1,10.4,,,2028
1400000US06037296401,6037296401,54.3,4,6.9,84844,3375,71.4,3.8,12.8,12,100,550.6,3.5,4.7,,,1440
1400000US06037296402,6037296402,60.7,5.7,8.6,102734,3386,58.7,4.3,8.4,28.6,100,539.5,5.8,9.1,,,1397
1400000US06037296500,6037296500,55.2,8.1,12.8,38486,3867,43,9,6.8,41.2,90,402.1,12.2,23.2,,,1265
1400000US06037296600,6037296600,61.3,9.3,13.1,36514,5194,58.7,6.8,0.8,33.6,150,422,19.3,17,,,1348
1400000US06037296901,6037296901,69.6,5.4,7.2,43405,4422,36.5,8.8,4.4,50.3,150,537.6,13.7,25,,,1167
1400000US06037296902,6037296902,64.4,4.2,6.2,48347,3997,57.7,3.3,4.4,34.6,150,467.9,20.8,15.2,,,1231
1400000US06037297000,6037297000,65.7,6.3,8.8,100982,5476,71.5,3.6,4,21,150,695.7,10.9,5.6,,,1432
1400000US06037297110,6037297110,60.1,5.7,8.6,37531,4635,46.9,13.3,3.9,35.9,100,451.1,16.4,34,,,1072
1400000US06037297120,6037297120,61.8,7.2,10.4,37571,3097,58.1,2.1,1.4,38.5,80,459.1,15.8,25,,,1228
1400000US06037297201,6037297201,71.7,3.5,4.6,57368,4267,56.6,7.5,4.4,31.6,90,402.6,9,14.3,,,1369
1400000US06037297202,6037297202,58.8,5.7,8.8,73269,3921,65.9,1.8,7,25.3,100,509.7,7.8,9.6,,,1324
1400000US06037297300,6037297300,52.5,4.3,7.6,77554,2370,73.7,4.1,4.6,17.6,100,637.3,2,6.4,,,2135
1400000US06037297400,6037297400,44.4,4.2,8.7,85875,3469,87.9,2.3,4.7,5.1,150,744.4,3.4,4,,,2000
1400000US06037297500,6037297500,61.9,1.4,2.1,100152,5369,77,3.1,3.6,16.3,100,754.8,4.6,7.5,,,1830
1400000US06037297601,6037297601,56.3,3.7,6.2,53934,2735,71.8,7,2.3,18.9,100,611.1,6.9,5.6,,,1545
1400000US06037297602,6037297602,61.5,6.2,9.2,65729,3739,66.3,3.5,8.5,21.7,150,542.5,10.2,17.7,,,1376
1400000US06037300100,6037300100,58.7,1.5,2.5,141952,5769,74.6,0.3,23.4,1.7,100,904.5,1.6,4,,,2423
1400000US06037300200,6037300200,55.4,2.8,4.8,94688,5511,56.1,0,37.1,6.9,200,780.2,4.6,11.6,,,1909
1400000US06037300301,6037300301,64.4,2.2,3.3,107321,5966,73.5,0.4,21,5.2,150,762.4,5.7,5,,,1970
1400000US06037300400,6037300400,62.9,2.8,4.2,90050,6062,65.1,0.3,22.6,12.1,100,624,7.3,5.1,,,1846
1400000US06037300501,6037300501,63.8,4.1,6.1,110449,3145,64.2,0,25.8,10,90,661.3,2.3,5.1,,,2260
1400000US06037300502,6037300502,65.5,4.4,6.3,75725,5763,58.8,0.4,26,14.9,150,584.7,7.9,5.9,,,1562
1400000US06037300600,6037300600,59.7,2.7,4.4,68080,9129,58.1,1.6,34.1,6.2,200,677.6,5.8,8.6,,,1659
1400000US06037300701,6037300701,59.8,2,3.3,119048,6138,81.6,1.3,10.1,7,100,950.3,8.4,3.8,,,1944
1400000US06037300702,6037300702,53.9,1.7,3.1,118718,5483,87.2,0,8.7,4.1,100,1128,4.9,10.2,,,2514
1400000US06037300800,6037300800,59.8,3.7,5.9,86250,7653,72.1,0.4,14.7,12.9,150,784.9,5.1,11.8,,,1807
1400000US06037300901,6037300901,53.2,2.4,4.3,146573,6193,69.5,0.8,23.2,6.5,100,925.8,7.9,3,,,2120
1400000US06037300902,6037300902,58.1,4.5,7.2,133947,1980,76.3,0,16.2,7.5,100,901.6,1.2,3.2,,,2885
1400000US06037301000,6037301000,57.8,4.6,7.3,63169,5166,72.4,2.2,13.8,11.7,150,776.4,3.7,14.9,,,1588
1400000US06037301100,6037301100,58,4,6.4,77787,7165,82.6,0.7,9.9,6.8,150,857.3,4.3,13.5,,,1676
1400000US06037301203,6037301203,52.8,6.9,11.6,63710,4611,75.6,2.6,14,7.7,150,505.6,10.3,10.8,,,1801
1400000US06037301204,6037301204,62.9,3.7,5.6,56979,5547,69.2,4.6,16,10.2,100,350,11.5,11.7,,,1661
1400000US06037301205,6037301205,56.3,4.6,7.5,110670,2230,77.8,1.1,15.8,5.2,100,814.9,8.9,6.8,,,1706
1400000US06037301206,6037301206,50.6,4.1,7.5,57560,5134,79.5,0.8,16.3,3.4,150,667.6,9,23.3,,,1646
1400000US06037301300,6037301300,55.9,4,6.7,120250,1975,90.2,0.4,5.8,3.6,100,1042,3.2,5,,,1908
1400000US06037301400,6037301400,61.6,2.4,3.8,140714,3942,86.7,0.4,7.1,5.8,100,839.1,6.2,5,,,2116
1400000US06037301501,6037301501,60.9,0.8,1.3,97143,1945,87.1,0.3,8.9,3.7,70,709.5,4.8,7.5,,,1864
1400000US06037301502,6037301502,52.4,6.1,10.5,48090,6740,86,0.3,8.3,5.4,100,481.8,6.9,20.2,,,1618
1400000US06037301601,6037301601,55.4,3.4,5.8,44265,6619,70.6,4.6,7.9,16.9,100,671.1,10.5,11,,,1467
1400000US06037301602,6037301602,62.8,7.8,11,57212,4375,67.4,2.9,10.8,18.9,150,582.3,11.2,12,,,1404
1400000US06037301701,6037301701,64.5,4,5.9,80156,3023,64.8,3.8,11.9,19.5,90,599.8,3.7,6.9,,,1469
1400000US06037301702,6037301702,55.4,5.9,9.6,50276,5763,75,2.4,12.1,10.6,150,581,9.3,14.8,,,1402
1400000US06037301801,6037301801,67.2,4.6,6.5,63203,5033,61.9,1.3,22.4,14.4,200,455.2,12.8,13.5,,,1562
1400000US06037301802,6037301802,60.1,4.7,7.3,51890,4288,71.1,1.7,21,6.2,150,451.1,8.6,19,,,1741
1400000US06037301900,6037301900,56.8,4.1,6.7,56495,8207,73.4,1.4,18.7,6.4,150,491.9,9.1,16.6,,,1729
1400000US06037302002,6037302002,53.7,7,11.6,48409,3919,78.5,2.5,14.3,4.7,150,419.4,14.3,24.3,,,1325
1400000US06037302003,6037302003,57.6,2.9,4.8,41960,3557,78.2,1,15.5,5.4,100,374,9.2,19,,,1536
1400000US06037302004,6037302004,53.4,8.2,13.3,40611,4174,71.5,2.6,18.4,7.5,150,369.3,6.6,24.5,,,1478
1400000US06037302102,6037302102,61.8,3.8,5.8,67955,6001,78.1,2.7,13.2,6,150,600.1,5.5,8.6,,,1372
1400000US06037302103,6037302103,52.6,5.7,9.8,49649,6045,78.1,0.7,15.6,5.5,150,613.6,10.8,22.5,,,1385
1400000US06037302104,6037302104,60.3,7.7,11.3,58400,4153,61.3,2.8,26.6,9.2,150,568.5,9.9,16.2,,,1493
1400000US06037302201,6037302201,48.5,3.5,6.8,24203,3862,80.6,2.4,8.7,8.3,150,470.4,6.2,32.6,,,1301
1400000US06037302202,6037302202,55.7,3.5,6,40813,5363,81.4,0.2,12,6.5,150,465.4,14.6,23.2,,,1385
1400000US06037302301,6037302301,56,5.1,8.4,55855,4111,66.5,0.7,20.4,12.5,150,457.9,10.6,18.6,,,1891
1400000US06037302302,6037302302,60.3,4.6,7.1,50246,5782,68.7,1.9,14.1,15.4,200,622.6,11.4,14.2,,,1358
1400000US06037302401,6037302401,51.5,7.9,13.3,40239,6734,71.9,3.1,15.5,9.5,100,457.9,9.4,36.3,,,1332
1400000US06037302503,6037302503,54.8,4.3,7.3,36550,4176,77.6,0,15.1,7.3,100,649.3,9.1,23.9,,,1357
1400000US06037302504,6037302504,52.4,7.4,12.3,39107,4297,67.4,0.7,13.9,17.9,150,427,14.8,17,,,1381
1400000US06037302505,6037302505,49,6.1,11.1,36572,4536,63.2,3.8,10.9,22,100,585.7,9.8,26.9,,,1300
1400000US06037302506,6037302506,60.9,5.4,8.1,59647,3295,74.9,2.2,8.9,14,100,668.2,13.6,17.2,,,1445
1400000US06037310100,6037310100,57.6,3.9,6.3,131149,5766,73.1,5.8,11.8,9.3,100,925.8,3.8,9.4,,,2302
1400000US06037310201,6037310201,57.9,4.2,6.7,78214,5614,81.4,1.2,7.4,10,100,701.1,5,5.7,,,1668
1400000US06037310202,6037310202,62.9,3.7,5.5,80295,5144,76.9,3.4,8.9,10.8,150,735,5.8,10.6,,,1873
1400000US06037310300,6037310300,59.8,3.2,5,148000,2838,77.3,0,15.6,7.2,90,832,4.2,2.3,,,3500
1400000US06037310400,6037310400,62.1,3.6,5.5,83977,3192,72.6,1.2,12.4,13.9,100,695.9,4.9,4.6,,,1466
1400000US06037310501,6037310501,69,4.1,5.6,65231,4076,57.2,6.3,22.5,13.9,100,575.5,13.1,8.6,,,1474
1400000US06037310601,6037310601,53.1,5.9,10,61458,6721,51.2,3.9,18.6,26.3,100,475.7,7.5,16.6,,,1445
1400000US06037310602,6037310602,68.7,4,5.4,84167,2787,68.5,1,17.4,13.1,100,806.6,5.3,5.3,,,1643
1400000US06037310701,6037310701,57.7,3.2,5.2,31359,2326,80.7,0.5,7.7,11.1,100,429.3,1.8,13.3,,,1076
1400000US06037310702,6037310702,62.4,3.5,5.3,40871,6852,74.4,2.6,13.1,10,200,473.4,14.2,19.3,,,1574
1400000US06037310703,6037310703,49.1,4.9,9.1,39623,4693,69,4.5,8.9,17.7,100,616.2,14.2,28.6,,,1447
1400000US06037310800,6037310800,56.3,3.1,5.2,68258,5373,75.6,1.3,10,13.1,200,684.5,8.5,13.1,,,1346
1400000US06037310900,6037310900,63.5,4,5.9,73750,6031,70.2,1.8,14.4,13.7,150,636.6,9.5,7.3,,,1696
