GEOID,GEOID11,16+_emp_rate,16+_uemp_rate,uemp_rate,med_hhinc,pop,pct_white,pct_black,pct_asian,pct_other,tol_hu,med_hvalue,pct_noins,pct_poverty
1400000US06037273200,6037273200,59.4,3.2,,34306,4363,48,16.5,1.9,33.6,1744,266400,,20.1
1400000US06037273300,6037273300,63.8,6.2,,36582,4173,52.4,13.5,2.3,31.8,1744,382500,,22.3
1400000US06037273400,6037273400,76.2,6.2,,42305,3288,82.7,4.8,3.7,8.8,2378,613200,,13.7
1400000US06037273500,6037273500,77.1,5.6,,41716,3041,81.9,4,4.1,10,2060,325600,,12
1400000US06037273600,6037273600,75,4.5,,61779,2469,79.7,3.8,2.6,13.9,1234,396800,,6.7
1400000US06037273700,6037273700,66.5,6.5,,51938,2847,75.3,2.6,4.9,17.2,1308,354300,,14.7
1400000US06037273800,6037273800,73.4,5.3,,49338,3149,75.7,3.7,5.8,14.8,1660,375800,,8
1400000US06037273900,6037273900,71.1,5.4,,68826,4152,86,3.5,3,7.5,2478,461700,,6.8
1400000US06037274100,6037274100,65.7,5.1,,54707,2388,77.2,4.2,10.1,8.5,1680,393300,,9.5
1400000US06037274200,6037274200,72.6,3.2,,96611,4273,87.9,3.1,4.4,4.6,2646,972700,,7
1400000US06037275100,6037275100,58.6,5.4,,45119,5895,47.7,4.8,9.8,37.7,1893,256800,,26.4
1400000US06037275200,6037275200,60.6,7,,31898,4279,48.9,7.1,10.6,33.4,1686,237100,,17.6
1400000US06037275302,6037275302,59.4,2.2,,68106,4052,76,3.1,13.9,7,2192,325300,,6.4
1400000US06037275311,6037275311,64.6,1.7,,50714,5065,53.8,4.1,22.1,20,2228,295400,,9.6
1400000US06037275400,6037275400,66.5,3.3,,56806,2120,66.5,3.2,12.6,17.7,985,281400,,5.8
1400000US06037275510,6037275510,56.1,6.7,,40028,2878,50.3,5.4,12.8,31.5,999,227400,,22.9
1400000US06037275520,6037275520,36.1,9.6,,18250,2711,26.2,8.5,9,56.3,667,131300,,55.1
1400000US06037275601,6037275601,61.6,2,,50524,3420,51.8,5.3,21,21.9,1446,263000,,13.7
1400000US06037276000,6037276000,64.3,2.6,,77574,5334,78.3,3,9.3,9.4,2266,345100,,6.1
1400000US06037276100,6037276100,68.2,4.5,,48789,4461,27.3,52.7,7.8,12.2,2346,281700,,8.2
1400000US06037276400,6037276400,64,1.6,,83155,3918,81.8,1.8,10.5,5.9,1582,371200,,2.5
1400000US06037276500,6037276500,45.3,23.8,,68214,3696,74.2,4.3,9.8,11.7,763,361400,,5.7
1400000US06037276601,6037276601,68.3,2.5,,85187,3450,80.6,4.1,8.9,6.4,1574,557400,,5.4
1400000US06037276602,6037276602,74.6,3.2,,61401,8091,74.5,6.8,9.6,9.1,4729,329900,,9.4
1400000US06037277000,6037277000,61.5,2.3,,80248,5459,79.3,1.9,12.2,6.6,2205,395600,,5.2
1400000US06037277100,6037277100,65.6,2.6,,66898,3016,71.5,4,9.5,15,1128,271300,,2.8
1400000US06037277200,6037277200,70.7,4.9,,37415,3743,37.8,25.4,9,27.8,1601,137500,,17.4
1400000US06037277400,6037277400,60.3,6.7,,30666,4798,19.1,58.5,5.5,16.9,2020,252200,,27.1
1400000US06037278000,6037278000,64.8,2.3,,55370,2430,70.9,6.5,8.9,13.7,1028,267200,,8.6
1400000US06037278100,6037278100,77.5,1.4,,76870,2859,86.7,3.7,4.3,5.3,1552,583700,,4.1
1400000US06037291110,6037291110,47.7,6.2,,29778,3133,16,54.5,1.5,28,1051,197200,,33.2
1400000US06037291120,6037291120,42.1,8.1,,25750,2282,27.8,30.5,2.5,39.2,618,152300,,30.4
1400000US06037291130,6037291130,48.5,5,,40375,3507,27,22.7,11.8,38.5,981,147400,,7.7
1400000US06037291210,6037291210,53.6,7.2,,41181,4961,36,14.7,16.9,32.4,1484,164300,,15.8
1400000US06037291220,6037291220,48.6,4.7,,36537,3479,32.1,10.3,20.9,36.7,999,185200,,23.2
1400000US06037291300,6037291300,52.4,1.2,,55921,2715,27.3,6.8,50.5,15.4,983,192600,,5.9
1400000US06037292000,6037292000,60.2,5.3,,30990,6621,35.7,17.1,8.2,39,1903,182700,,23.8
1400000US06037293201,6037293201,55.4,6,,38548,6540,39.7,5.7,21,33.6,2216,174500,,16.1
1400000US06037293202,6037293202,54.3,6.7,,28871,6622,31.2,8.1,10.8,49.9,1759,174000,,31.9
1400000US06037293301,6037293301,59.9,4.3,,59345,2977,44.9,7,37.7,10.4,1059,232000,,7
1400000US06037293302,6037293302,63.9,3.2,,50237,4302,52.5,7.5,13,27,1414,214600,,9.9
1400000US06037293304,6037293304,57.8,4,,35791,4207,47.3,9.8,9.6,33.3,1385,182400,,20.4
1400000US06037293305,6037293305,60.8,4.1,,44048,4660,55.9,8.9,7.8,27.4,1731,229100,,15
1400000US06037294110,6037294110,54.7,3.1,,40250,4060,37.6,2,4.2,56.2,1066,160700,,16.5
1400000US06037294120,6037294120,49.9,1.8,,42109,2529,31,10.2,2.1,56.7,574,117600,,12.7
1400000US06037294200,6037294200,53.1,4.5,,37875,4425,43.5,1.6,3.1,51.8,1282,172600,,17.2
1400000US06037294300,6037294300,50.4,6.3,,34141,7059,39.2,2.9,5.3,52.6,1970,161600,,23.6
1400000US06037294410,6037294410,62,4.1,,32616,3854,33.7,26.3,9.9,30.1,1425,149100,,28.5
1400000US06037294420,6037294420,50.5,8.3,,26393,3270,42.7,10.5,5.8,41,1119,158000,,28.1
1400000US06037294510,6037294510,50.3,7.2,,31101,4266,33.6,2,1.6,62.8,1068,171300,,27.5
1400000US06037294520,6037294520,49.7,6.4,,29000,3609,37.5,2.1,1.9,58.5,879,160300,,29.6
1400000US06037294610,6037294610,47.3,8.7,,28560,3875,35.3,1.8,2.5,60.4,1096,188400,,22.1
1400000US06037294620,6037294620,45.3,5.2,,31068,3931,33.2,1.2,1,64.6,1007,153900,,24.1
1400000US06037294700,6037294700,45,6.7,,21914,3270,33.6,6.5,1.5,58.4,1034,148500,,40.8
1400000US06037294810,6037294810,53.3,4.5,,28933,4039,35.6,2.1,1.3,61,992,138800,,27.7
1400000US06037294820,6037294820,38.4,5.5,,21280,3555,35.6,0.8,1.3,62.3,870,133000,,45
1400000US06037294830,6037294830,47,11.7,,25859,3274,31.2,3.4,2,63.4,922,152500,,38.4
1400000US06037294900,6037294900,44.9,8.2,,20417,3262,31.9,5.8,2.2,60.1,839,144900,,41.2
1400000US06037295101,6037295101,64.1,2.6,,67818,5188,78,4.3,5.6,12.1,2560,248500,,5.8
1400000US06037296100,6037296100,4.4,1.2,,31500,1434,45.9,23.9,2.8,27.4,253,48000,,31
1400000US06037296210,6037296210,45.2,9.3,,25156,2858,37.2,6.5,2.5,53.8,885,161000,,32.4
1400000US06037296220,6037296220,30.4,11.3,,14614,3605,36.1,13.5,5.6,44.8,1257,145800,,50.3
1400000US06037296300,6037296300,65.5,3,,56667,4348,60.7,6.2,13.5,19.6,1885,297500,,8.6
1400000US06037296400,6037296400,63.1,1.6,,56750,6294,76.9,3.7,4.9,14.5,2457,265400,,6
1400000US06037296500,6037296500,52.6,4.2,,33926,3796,45.3,11.6,3.5,39.6,1310,190500,,22.3
1400000US06037296600,6037296600,49.3,6.1,,24301,5200,47.6,7.6,4,40.8,1909,153400,,26.5
1400000US06037296900,6037296900,56.2,5.7,,32760,8250,58.4,7,3.7,30.9,3343,204800,,20.6
1400000US06037297000,6037297000,60.1,3.4,,50250,5482,80.1,2.8,4.7,12.4,2401,303100,,7.6
1400000US06037297110,6037297110,44.1,6.2,,20324,4547,53.6,8.9,2.3,35.2,1485,164500,,31.2
1400000US06037297120,6037297120,46.4,3.6,,30000,3358,54.6,6.7,4.2,34.5,1201,181700,,30.3
1400000US06037297200,6037297200,61.1,4.3,,39758,8011,63.3,5.6,4.9,26.2,3346,236000,,13.2
1400000US06037297300,6037297300,54.4,3.1,,65938,2886,79.3,3.8,4.7,12.2,1112,311400,,7
1400000US06037297400,6037297400,58.5,0.7,,78946,3615,89.7,1.7,3.7,4.9,1625,404900,,1.4
1400000US06037297500,6037297500,62.1,3.5,,66477,3324,79.8,3.1,5.1,12,1436,327100,,7.1
1400000US06037297600,6037297600,63.9,2.7,,47105,6572,71.5,8.4,4.7,15.4,3154,234500,,10.8
1400000US06037300100,6037300100,61.1,1.9,,83368,5840,77.3,0.4,17.2,5.1,2046,362200,,2.9
1400000US06037300200,6037300200,59.6,1.9,,60553,5301,69.6,0.4,24,6,1907,285700,,7.2
1400000US06037300300,6037300300,64.2,2.5,,71822,6251,72.6,0.4,21.9,5.1,2180,292000,,5.8
1400000US06037300400,6037300400,61.6,3.9,,60205,5610,75.3,0.7,14.7,9.3,2102,262800,,4.2
1400000US06037300501,6037300501,63,2.8,,51774,3872,67.5,0.6,22.6,9.3,1326,252800,,7.7
1400000US06037300502,6037300502,66.1,3.3,,48311,5307,70.6,0.7,17.1,11.6,2495,263400,,7.3
1400000US06037300600,6037300600,56.7,3,,51196,7572,75.6,0.6,16.1,7.7,3050,268000,,8
1400000US06037300701,6037300701,62.5,2.6,,89140,5988,78,0.4,11.9,9.7,2218,435200,,3.1
1400000US06037300702,6037300702,56.3,1.1,,91853,5494,79.2,0.6,13,7.2,2101,529000,,2.9
1400000US06037300800,6037300800,59.2,2.5,,56943,6679,70.6,0.9,18.2,10.3,2878,366900,,7.6
1400000US06037300901,6037300901,67.5,1.2,,107199,6161,63.5,0.4,30.3,5.8,2252,443500,,2.5
1400000US06037300902,6037300902,60.7,2.3,,67390,1926,73.7,0.5,19,6.8,706,341800,,2
1400000US06037301000,6037301000,57.2,2,,49266,4911,63.3,1.8,21.9,13,2057,342200,,9.4
1400000US06037301100,6037301100,59,3.1,,52768,6122,79.7,0.8,9.6,9.9,2731,356500,,8.9
1400000US06037301202,6037301202,47.9,4.4,,42373,7601,64.6,0.6,21.4,13.4,2713,312800,,10.4
1400000US06037301203,6037301203,58.8,3.1,,51690,4061,70.9,1.2,18.1,9.8,1926,323600,,9.4
1400000US06037301204,6037301204,59.6,3.9,,41905,4364,63.1,2.4,20,14.5,1992,187500,,10.3
1400000US06037301300,6037301300,55.4,1.7,,86831,1988,82.9,0.5,8.8,7.8,721,509200,,3.1
1400000US06037301400,6037301400,56.2,3.7,,77562,3653,82.2,0.6,8.9,8.3,1340,352000,,5.3
1400000US06037301501,6037301501,59.9,4.8,,81325,1827,72,0.7,12.3,15,601,323700,,0
1400000US06037301502,6037301502,50.4,5.3,,30578,7345,66.4,1.6,11.8,20.2,2567,220400,,24.7
1400000US06037301601,6037301601,52,4.1,,31795,6987,59.4,1.5,9.5,29.6,2356,211700,,26.1
1400000US06037301602,6037301602,53.5,4.7,,35000,4148,57.1,2.1,14.2,26.6,1682,230100,,15.8
1400000US06037301701,6037301701,56.6,5,,38357,2828,64.5,1.1,15.6,18.8,1158,247100,,14.1
1400000US06037301702,6037301702,50.6,3.8,,32456,6044,59.1,0.8,13,27.1,2074,205400,,16.4
1400000US06037301800,6037301800,58.3,4.7,,32879,7801,57.1,2.5,18.8,21.6,3211,213200,,17.1
1400000US06037301900,6037301900,51.2,3.8,,37384,7227,69.9,2.1,14.8,13.2,3202,269800,,13.7
1400000US06037302001,6037302001,52.3,4.4,,30252,7937,57.5,1.8,18.8,21.9,3122,183100,,20.2
1400000US06037302002,6037302002,51.5,4.6,,33938,3444,65,2.1,12.2,20.7,1714,266700,,18.6
1400000US06037302102,6037302102,56.8,5.3,,41269,6977,60.1,1.6,16.1,22.2,2761,237700,,12.1
1400000US06037302103,6037302103,47.3,5.6,,26915,6279,55.4,0.9,17.6,26.1,2058,183900,,27.7
1400000US06037302104,6037302104,57.3,4.1,,34850,4182,48.2,2.3,27.8,21.7,1579,167800,,17.8
1400000US06037302201,6037302201,43.2,5.5,,17267,3577,67.6,1.7,10.8,19.9,1486,232300,,29.5
1400000US06037302202,6037302202,49.5,5.7,,26298,5830,59.8,1.1,9.1,30,1968,224200,,24.8
1400000US06037302301,6037302301,58.1,4.8,,45599,3516,44.9,1.4,29.1,24.6,1216,196600,,17.9
1400000US06037302302,6037302302,51,8.5,,30575,6034,47.1,1.1,14.7,37.1,1944,225000,,24
1400000US06037302400,6037302400,48.8,6.1,,25590,6249,44.7,2,16.7,36.6,2151,211300,,26.4
1400000US06037302501,6037302501,44.3,5.6,,25239,9466,55.2,1,12.2,31.6,2994,168900,,33.5
1400000US06037302502,6037302502,47.4,6.4,,30985,7925,54.2,1.7,11.7,32.4,2597,234200,,24.4
1400000US06037310100,6037310100,58.1,1.3,,87229,5320,81.5,0.5,11.3,6.7,1981,380000,,3.3
1400000US06037310200,6037310200,61.4,4,,51307,9499,74.8,1.2,11.1,12.9,3829,319400,,10.9
1400000US06037310300,6037310300,62.9,0.8,,80395,2899,80.2,0.3,12,7.5,1078,334300,,2.7
1400000US06037310400,6037310400,62.1,2.3,,55676,3390,73.7,1,9.6,15.7,1347,253300,,5.3
1400000US06037310500,6037310500,59.4,5,,36678,3474,52.3,2.4,5.6,39.7,1122,181100,,17.2
1400000US06037310600,6037310600,60.5,5.6,,41587,8618,62.1,3.4,11.4,23.1,3492,248300,,16.4
1400000US06037310701,6037310701,47.3,3.6,,23359,2162,69.7,2.1,11.9,16.3,1131,149300,,14.8
1400000US06037310702,6037310702,57.4,5.4,,28545,6210,66.2,3,12.6,18.2,3102,201000,,20.5
1400000US06037310703,6037310703,57.7,5.6,,34449,5030,66,2.7,9,22.3,2085,275000,,17.5
1400000US06037310800,6037310800,57.1,4.3,,41758,4769,74.9,1.5,7,16.6,2078,251500,,11.9
1400000US06037310900,6037310900,59.7,3.6,,50580,6719,74,1.5,9.4,15.1,2592,229600,,8.8
1400000US06037311000,6037311000,65.9,3.8,,55607,3701,73.1,1.6,9.3,16,1465,219700,,7.1
1400000US06037311100,6037311100,62,3.1,,52008,3863,72.4,1.1,9,17.5,1388,213800,,6.4
1400000US06037311200,6037311200,62,4.5,,47593,3056,76.6,1.9,6.3,15.2,1318,220000,,6.6
1400000US06037311300,6037311300,65,3.8,,52875,3570,78.2,0.8,7,14,1539,232400,,6.9
1400000US06037311400,6037311400,68.2,3.9,,58654,2187,81.6,2.9,6.6,8.9,1031,257000,,4.1
1400000US06037311500,6037311500,65.5,3.3,,55227,5362,80.8,1.7,7.2,10.3,2499,254200,,7.4
1400000US06037311600,6037311600,66.4,5.1,,50530,6929,81,3.7,6.8,8.5,4114,252900,,7
1400000US06037311700,6037311700,61.5,2.8,,57241,6025,79.6,1.8,7.9,10.7,2794,280900,,5.6
1400000US06037311800,6037311800,65.7,6.5,,41159,7533,57.6,3.4,8.1,30.9,2862,230300,,15.4
1400000US06037320000,6037320000,0,0,,0,0,0,0,0,,0,0,,0
1400000US06037320100,6037320100,56,4.8,,47238,6516,44.7,1,1.3,53,1557,151100,,10.1
1400000US06037320200,6037320200,54.2,3.5,,38274,9934,38.7,1.3,1.2,58.8,2591,141000,,21.2
1400000US06037320300,6037320300,46,5.5,,32833,7201,47,0.6,0.8,51.6,1808,138400,,25.1
1400000US06037400203,6037400203,66.6,2,,79163,4971,81.9,1.8,8.5,7.8,1674,265500,,3.2
1400000US06037400204,6037400204,70.3,2.4,,102359,6913,79.7,3.4,9.9,7,2169,340800,,1.8
1400000US06037400205,6037400205,49.2,2.1,,101490,2703,66.9,6.3,18.1,8.7,852,468500,,4.7
1400000US06037400206,6037400206,63.2,2.6,,95264,5498,75.3,2.3,16.1,6.3,1839,291500,,4.2
1400000US06037400302,6037400302,65.1,4.2,,64186,2877,77.2,2.7,5.8,14.3,1024,219100,,3.6
1400000US06037400303,6037400303,69.3,1,,76222,3898,76.4,3.5,7.2,12.9,1286,244700,,4.4
1400000US06037400304,6037400304,63.6,4.4,,54856,7088,74.5,3.7,8.1,13.7,2536,190900,,8.5
1400000US06037400401,6037400401,62.7,1.2,,90106,4656,89.3,0.9,5.5,4.3,1536,364500,,2.6
1400000US06037400402,6037400402,60.4,4.8,,65214,3690,84.4,1.1,4.7,9.8,1242,231700,,6
1400000US06037400500,6037400500,63,1,,106596,2300,86,0.8,7,6.2,736,448100,,0.9
1400000US06037400602,6037400602,56.2,7.3,,38792,4799,58.1,3.1,3,35.8,1467,165900,,14.9
1400000US06037400603,6037400603,68.2,1.9,,50214,4336,59.2,5.8,9.5,25.5,1681,147600,,12.7
1400000US06037400604,6037400604,56.3,5.8,,49602,2677,59.3,4.5,10.3,25.9,910,167300,,24.6
1400000US06037400800,6037400800,55.3,2.2,,42370,3441,78.7,3,9.2,9.1,1064,205600,,11.1
1400000US06037400900,6037400900,59.9,3.2,,60778,3785,84.2,1.1,4.9,9.8,1340,199400,,9.4
1400000US06037401001,6037401001,65.2,2.4,,82996,3086,88.2,0.1,5.8,5.9,1043,278500,,3.6
1400000US06037401002,6037401002,66,1.8,,46156,3770,87.3,0.9,3.2,8.6,1639,244700,,5.9
1400000US06037401101,6037401101,60.3,2.4,,44231,5269,78,2.1,6.5,13.4,2003,210600,,10
1400000US06037401102,6037401102,59.7,4.3,,39088,3065,79.1,1.4,5.3,14.2,1207,187500,,9.8
1400000US06037401201,6037401201,72,2.4,,65393,3324,80.9,1.8,6.8,10.5,1080,213000,,5.2
1400000US06037401202,6037401202,61,4.8,,59583,4420,73.2,1.7,8.9,16.2,1394,190800,,2.4
1400000US06037401203,6037401203,62.4,3.1,,56823,5349,73.8,2.1,8.5,15.6,1749,203800,,5.5
1400000US06037401302,6037401302,65.9,1.8,,93294,8694,71.3,3,15.5,10.2,3146,298300,,2.8
1400000US06037401311,6037401311,63.3,4.8,,50960,6757,72.6,4.5,5.8,17.1,2584,170800,,6.6
1400000US06037401312,6037401312,55.9,5.7,,53900,5540,81,2.4,6.7,9.9,1887,206700,,9.9
1400000US06037401500,6037401500,64.6,5.3,,47878,5357,68.4,4.1,6.3,21.2,1841,192800,,8.7
1400000US06037401601,6037401601,55.2,1.8,,48873,4885,79.9,2.3,6.1,11.7,2087,237700,,3.8
1400000US06037401602,6037401602,67.1,5.8,,48975,5452,72.6,5.1,4.9,17.4,1919,177400,,9.2
1400000US06037401603,6037401603,45.9,2.8,,45469,3013,85,1.3,4.8,8.9,1274,207700,,4.3
1400000US06037401701,6037401701,54.5,2.3,,48913,4013,80.6,6.2,4.8,8.4,1784,228700,,6.9
1400000US06037401703,6037401703,59.5,5.6,,39611,3685,54,12.2,9.9,23.9,1439,166300,,12.3
1400000US06037401704,6037401704,51.9,4.6,,44087,5209,45.1,15.3,5.2,34.4,1665,137100,,23.2
1400000US06037401800,6037401800,57.8,5.9,,70944,7208,78.8,3.3,10.6,7.3,2804,241300,,6.2
1400000US06037401901,6037401901,51.9,16.5,,32000,4151,69.5,3.2,17,10.3,228,141900,,19.3
1400000US06037401902,6037401902,53.8,1.7,,50225,5938,82.1,3.9,6.1,7.9,2719,289600,,6.7
1400000US06037402000,6037402000,58.9,4.1,,48678,6957,59.9,11.7,8.5,19.9,2386,159800,,15
1400000US06037402101,6037402101,46.4,6.3,,41705,4773,28.2,22.8,7.1,41.9,1073,130900,,22.6
1400000US06037402102,6037402102,55.7,5.2,,50714,4775,33.6,25.6,5.4,35.4,1283,140400,,14.1
1400000US06037402200,6037402200,56.3,5.5,,55438,7564,56.9,13,5,25.1,2374,167300,,11
1400000US06037402301,6037402301,51.8,5.2,,33750,5254,45.1,5.9,4.8,44.2,1305,126500,,24.9
1400000US06037402302,6037402302,49.4,6.9,,24042,8061,45.4,5.3,2.6,46.7,2218,113600,,35.9
1400000US06037402401,6037402401,47.8,7.7,,36800,7819,34.6,11.1,3.8,50.5,1842,116200,,23.4
1400000US06037402402,6037402402,56.4,5.2,,40379,6937,45.8,7.2,10.1,36.9,2256,121800,,15.8
1400000US06037402403,6037402403,41.1,11.5,,36573,6527,45.1,6.7,15.7,32.5,1171,116700,,20.2
1400000US06037402404,6037402404,0,58.3,,0,34,47.1,32.4,14.7,5.8,9,0,,0
1400000US06037402501,6037402501,52.3,6.4,,27865,5173,33.8,5.3,4.1,56.8,1243,114500,,28.5
1400000US06037402502,6037402502,44.5,6.9,,32974,6919,33.4,3.9,9.8,52.9,1520,125100,,28.2
1400000US06037402600,6037402600,54.3,5.8,,34533,7355,49.9,9.2,3,37.9,2527,140100,,25
1400000US06037402702,6037402702,51.5,7.5,,25638,6581,34.5,7.9,2.6,55,1681,120000,,31.1
1400000US06037402703,6037402703,58.5,5.3,,44931,4550,40.8,12.4,5.4,41.4,1162,129300,,19.1
1400000US06037402704,6037402704,57.3,3.2,,50861,7378,38.8,13,5,43.2,1870,134700,,12.7
1400000US06037402801,6037402801,45.6,6,,30317,4987,42.4,3,1.7,52.9,1187,98500,,36.3
1400000US06037402802,6037402802,46.2,5.1,,27580,7750,43.6,3.1,7.1,46.2,1714,120700,,35.3
1400000US06037402901,6037402901,49.8,4.7,,44653,7745,40.6,4.3,5.7,49.4,1729,127600,,16.3
1400000US06037402902,6037402902,46.3,6.1,,35981,6343,30.5,7.2,5.4,56.9,1324,137600,,25
1400000US06037403000,6037403000,51.4,4.7,,45506,6935,32.6,9.5,6.5,51.4,1505,127900,,15.5
1400000US06037403200,6037403200,0,0,,0,743,85.9,9.7,2.2,2.2,3,0,,0
1400000US06037403303,6037403303,69.6,3.7,,62929,2636,46.5,4,28.5,21,771,219300,,4.6
1400000US06037403304,6037403304,62.4,1.4,,80079,5474,31.4,4,56.2,8.4,1675,302100,,3.5
1400000US06037403305,6037403305,64.5,3.1,,66743,2299,29.4,1.8,61.5,7.3,737,268400,,3
1400000US06037403312,6037403312,66.7,5.3,,66756,5011,52.2,5.5,22.9,19.4,1615,190300,,2.9
1400000US06037403316,6037403316,62.7,3.1,,63250,6811,51.7,8.3,26.2,13.8,2508,217700,,4.4
1400000US06037403317,6037403317,72.3,1.9,,88061,4884,45.6,12.7,26,15.7,1467,232100,,2.4
1400000US06037403318,6037403318,68.8,4.6,,83622,6547,48,14.7,20.7,16.6,2031,221500,,2.6
1400000US06037403319,6037403319,64,4.2,,51993,4603,41.6,6.3,39.8,12.3,1666,238000,,10.5
1400000US06037403320,6037403320,63.7,3.8,,78437,5809,28.8,4,58.2,9,1641,333300,,4.4
1400000US06037403321,6037403321,62.1,3.9,,73135,6064,45.7,5.8,35,13.5,1917,232000,,6.3
1400000US06037403322,6037403322,60.4,2.6,,70851,3925,47.7,4,36.9,11.4,1256,243100,,7.5
1400000US06037403323,6037403323,61.7,4.6,,61625,4975,40.2,3.5,48.8,7.5,1646,249800,,7.8
1400000US06037403324,6037403324,57.9,3.8,,74279,7401,33.5,3.9,54.9,7.7,2297,325100,,8.8
1400000US06037403325,6037403325,55.4,3.4,,77042,4684,43.5,3.7,43.1,9.7,1384,235800,,5
1400000US06037403401,6037403401,61.6,4.2,,63304,5219,31.3,4.8,46.5,17.4,1500,226700,,12.3
1400000US06037403402,6037403402,59.6,1.9,,80000,3518,41.1,3.9,41.1,13.9,988,236300,,2.8
1400000US06037403403,6037403403,57.8,1.5,,92084,5376,24.1,3.7,64.9,7.3,1471,379100,,7.1
1400000US06037403404,6037403404,68.6,1.9,,100663,2589,34.6,3.5,53.2,8.7,729,322400,,0.5
1400000US06037403405,6037403405,62.9,2.1,,90836,1658,28,1.4,63.4,7.2,482,355100,,4.2
1400000US06037403406,6037403406,58,1.5,,64435,2773,37.1,3.1,43.1,16.7,865,245100,,12.5
1400000US06037403407,6037403407,59.9,4.1,,105652,2016,18.6,2.1,73.2,6.1,515,451600,,2.4
1400000US06037403408,6037403408,62,1.9,,81589,6855,20,6.2,62.3,11.5,1845,274200,,5
1400000US06037403500,6037403500,51.4,6.6,,78082,1547,62.6,2.9,25.9,8.6,525,406500,,3.6
1400000US06037403600,6037403600,59.1,2.8,,63727,6295,70,3.7,12.4,13.9,2259,261400,,7.2
1400000US06037403702,6037403702,60.4,2.9,,67554,3751,67.8,4.2,10.3,17.7,1194,204400,,3.8
1400000US06037403703,6037403703,60.4,3.7,,67300,4731,69.1,3.3,11.8,15.8,1521,222600,,5.6
1400000US06037403721,6037403721,62.7,3.1,,47434,4876,67.5,3.4,8.6,20.5,1735,186700,,9.5
1400000US06037403722,6037403722,57.4,3.9,,38750,5712,58,7,7,28,1802,191800,,21.4
1400000US06037403801,6037403801,68.1,1.5,,52746,5844,60,5.8,12.6,21.6,2020,181200,,7.8
1400000US06037403802,6037403802,62.5,4.5,,44150,5583,66.5,4.2,8.9,20.4,2002,179000,,9.9
1400000US06037403901,6037403901,68.3,3.4,,55821,3049,70.8,1.8,6.5,20.9,896,168200,,4.4
1400000US06037403902,6037403902,58.6,2.2,,49193,4895,73.7,2.2,5.5,18.6,1604,179700,,7.3
1400000US06037404000,6037404000,62.6,4.3,,49917,4389,59,5,7,29,1321,160000,,10.9
1400000US06037404100,6037404100,57.5,5.8,,55278,5972,45.8,3.5,5.6,45.1,1433,143400,,14.8
1400000US06037404200,6037404200,54.2,6,,38156,7799,50.7,5.9,7.3,36.1,2062,151500,,21.7
1400000US06037404301,6037404301,50.5,5.7,,33257,5652,49.4,1.6,2.6,46.4,1508,150700,,19.9
1400000US06037404302,6037404302,56.8,7.5,,38145,2434,44.2,2.7,3.3,49.8,608,138900,,9.2
1400000US06037404401,6037404401,54,5.3,,43200,3855,45.9,1.3,3.2,49.6,1005,137600,,17.6
1400000US06037404402,6037404402,54.7,2.6,,47083,4676,45.3,1.4,4.1,49.2,1154,147000,,10.2
1400000US06037404501,6037404501,60.4,3.8,,43472,2609,51.7,4.5,3.4,40.4,687,127500,,17.6
1400000US06037404502,6037404502,53.5,7.8,,36461,7962,46.4,2.6,8.4,42.6,1987,138600,,25.1
1400000US06037404600,6037404600,51.2,4.5,,45000,1446,47,0.4,1.7,50.9,378,176700,,16.4
1400000US06037404701,6037404701,53,4,,37847,5975,35.2,1.8,9.9,53.1,1310,140000,,25.9
1400000US06037404702,6037404702,47.5,5.4,,43652,6307,32.1,1.7,16,50.2,1464,136700,,22
1400000US06037404703,6037404703,52,7.2,,30875,3406,30.8,1.3,2.7,65.2,758,140300,,27.9
1400000US06037404801,6037404801,49.6,3.6,,41372,6949,36.7,1.6,15.2,46.5,1572,150400,,13.2
1400000US06037404802,6037404802,49.7,3.5,,41167,4569,43.9,1.6,10.8,43.7,1092,152500,,18.3
1400000US06037404803,6037404803,40.8,5.1,,40197,1930,50.8,2.4,9.2,37.6,479,149000,,22.3
1400000US06037404901,6037404901,48.8,5.7,,48966,5672,42,0.9,13.8,43.3,1226,158500,,12.1
1400000US06037404902,6037404902,49.8,4,,44292,3793,42.1,0.7,16.8,40.4,838,146700,,15.9
1400000US06037404903,6037404903,47.3,8.2,,40995,2927,43.3,1.4,18.4,36.9,694,132300,,14.2
1400000US06037405001,6037405001,50.2,6.5,,50987,6265,43.2,1.5,6.6,48.7,1332,143800,,17.8
1400000US06037405002,6037405002,48,5.8,,43036,3247,42.7,0.2,4.5,52.6,664,138100,,16.8
1400000US06037405101,6037405101,54.5,7.3,,52596,5532,43.5,1.6,12.4,42.5,1188,141100,,11.3
1400000US06037405102,6037405102,50.6,5.3,,33810,4881,38,2.7,13.7,45.6,1338,135200,,25.4
1400000US06037405201,6037405201,50.6,7.8,,39715,5102,46.6,2.6,6.2,44.6,1252,153900,,19.6
1400000US06037405202,6037405202,53,4.1,,31716,4808,42.7,1.8,10.4,45.1,1177,159100,,19.1
1400000US06037405203,6037405203,51.6,7.2,,52285,3367,36.4,1.5,19.8,42.3,783,157600,,11.5
1400000US06037405300,6037405300,52.6,4.2,,44096,8892,50.5,4.1,10.1,35.3,2679,180900,,10.7
1400000US06037405400,6037405400,61.1,3.4,,57292,4466,53.9,4,7.3,34.8,1247,161200,,7.8
