GEOID,GEOID11,16+_emp_rate,16+_uemp_rate,uemp_rate,med_hhinc,pop,pct_white,pct_black,pct_asian,pct_other,tol_hu,med_hvalue,pct_noins,pct_poverty
1400000US06037576904,06037576904,61.6 ,4,13.7 ,"51,134 ","6,995 ",55.3 ,13.7 ,10.2 ,20.8 ,"3,433 ",483000,,16.8 
1400000US06037577000,06037577000,67.8 ,1,6.0 ,"60,406 ","6,700 ",70.7 ,6.6 ,7.1 ,15.6 ,"3,574 ",733400,,11.2 
1400000US06037577100,06037577100,79.0 ,4,4.1 ,"54,217 ","5,414 ",77.7 ,4.2 ,6.4 ,11.7 ,"3,450 ",723100,,13.0 
1400000US06037577200,06037577200,56.0 ,10.8,4.7 ,"50,471 ","5,547 ",82.0 ,2.4 ,5.6 ,10.0 ,"3,567 ",832500,,11.6 
1400000US06037577300,06037577300,54.2 ,5.1,4.1 ,"71,386 ","3,253 ",85.9 ,2.1 ,5.0 ,7.0 ,"1,843 ",896500,,8.8 
1400000US06037577400,06037577400,49.7 ,7.1,4.1 ,"105,455 ","3,435 ",89.5 ,0.9 ,3.6 ,6.0 ,"1,826 ","1,000,000+",,5.4 
1400000US06037577501,06037577501,56.0 ,6.1,2.9 ,"81,932 ","1,448 ",87.9 ,1.2 ,3.7 ,7.2 ,920 ,"1,000,000+",,1.4 
1400000US06037577504,06037577504,45.5 ,9.3,6.9 ,"82,059 ","3,441 ",80.8 ,3.1 ,9.4 ,6.7 ,"1,833 ",643300,,6.5 
1400000US06037577602,06037577602,58.1 ,5.1,6.1 ,"93,675 ","8,255 ",82.2 ,2.6 ,7.2 ,8.0 ,"3,981 ",871200,,4.7 
1400000US06037577603,06037577603,47.5 ,8.9,1.5 ,"87,063 ","1,388 ",85.2 ,2.7 ,6.1 ,6.0 ,903 ,546400,,5.8 
1400000US06037577604,06037577604,62.9 ,8.8,4.8 ,"47,024 ","3,569 ",62.5 ,0.6 ,1.2 ,35.7 ,"2,218 ",843000,,11.6 
1400000US06037599000,06037599000,60.3 ,7,0.0 ,"65,000 ",527 ,72.3 ,0.8 ,3.0 ,23.9 ,265 ,0,,11.8 
1400000US06037599100,06037599100,56.1 ,2.3,16.2 ,"34,365 ","6,657 ",17.1 ,43.1 ,0.4 ,39.4 ,"2,160 ",331900,,24.4 
1400000US06037600100,06037600100,55.6 ,4.4,8.6 ,"29,961 ","4,600 ",21.3 ,38.2 ,0.4 ,40.1 ,"1,381 ",348900,,40.5 
1400000US06037600201,06037600201,55.6 ,3.1,12.5 ,"25,898 ","6,205 ",18.1 ,46.8 ,0.4 ,34.7 ,"2,118 ",349000,,33.0 
1400000US06037600202,06037600202,55.5 ,2.2,9.9 ,"50,579 ","3,317 ",8.1 ,70.1 ,0.2 ,21.6 ,"1,103 ",415400,,11.8 
1400000US06037600302,06037600302,54.1 ,3.5,16.9 ,"19,966 ","3,664 ",16.5 ,48.1 ,0.3 ,35.1 ,"1,234 ",453100,,49.2 
1400000US06037600303,06037600303,56.4 ,5.1,8.1 ,"33,522 ","3,424 ",19.9 ,39.3 ,0.3 ,40.5 ,"1,108 ",429300,,28.2 
1400000US06037600304,06037600304,67.4 ,7.4,15.7 ,"44,945 ","3,986 ",6.0 ,82.7 ,0.6 ,10.7 ,"1,484 ",435600,,17.4 
1400000US06037600400,06037600400,65.7 ,3.3,12.2 ,"65,294 ","2,478 ",5.1 ,82.8 ,0.5 ,11.6 ,925 ,462000,,6.2 
1400000US06037600501,06037600501,58.7 ,4.7,10.4 ,"53,438 ","2,355 ",21.0 ,46.5 ,1.2 ,31.3 ,681 ,441700,,7.7 
1400000US06037600502,06037600502,62.0 ,6.8,3.9 ,"60,565 ","2,461 ",3.0 ,89.9 ,0.5 ,6.6 ,994 ,498400,,10.6 
1400000US06037600601,06037600601,51.7 ,4.1,7.3 ,"30,491 ","2,551 ",23.2 ,34.1 ,0.6 ,42.1 ,782 ,473800,,40.4 
1400000US06037600602,06037600602,57.1 ,12.7,5.3 ,"73,889 ","4,191 ",8.6 ,77.1 ,1.3 ,13.0 ,"1,459 ",472900,,7.0 
1400000US06037600702,06037600702,58.1 ,7.5,3.8 ,"66,250 ","1,914 ",2.2 ,90.8 ,1.0 ,6.0 ,979 ,409600,,4.8 
1400000US06037600703,06037600703,63.3 ,8,6.2 ,"54,233 ","2,971 ",4.4 ,86.2 ,0.5 ,8.9 ,"1,282 ",536600,,12.8 
1400000US06037600704,06037600704,57.9 ,6.2,8.3 ,"53,175 ","3,245 ",4.0 ,85.7 ,0.4 ,9.9 ,"1,285 ",476200,,16.0 
1400000US06037600801,06037600801,62.1 ,8.3,9.9 ,"50,168 ","2,597 ",6.5 ,82.5 ,0.5 ,10.5 ,"1,198 ",476600,,2.8 
1400000US06037600802,06037600802,64.9 ,2.6,4.7 ,"38,487 ","6,613 ",17.3 ,53.8 ,0.7 ,28.2 ,"2,632 ",360700,,18.4 
1400000US06037600902,06037600902,61.2 ,5.9,7.5 ,"44,040 ","3,349 ",29.6 ,35.4 ,1.5 ,33.5 ,"1,178 ",449500,,20.6 
1400000US06037600911,06037600911,61.5 ,5.7,9.8 ,"43,811 ","5,517 ",34.4 ,19.7 ,0.8 ,45.1 ,"1,572 ",399000,,14.2 
1400000US06037600912,06037600912,51.4 ,8.7,7.3 ,"33,141 ","2,154 ",11.6 ,72.4 ,3.2 ,12.8 ,"1,133 ",518400,,7.9 
1400000US06037601001,06037601001,63.2 ,3.4,18.3 ,"41,000 ","5,311 ",20.6 ,50.6 ,3.2 ,25.6 ,"2,108 ",346000,,19.7 
1400000US06037601002,06037601002,56.8 ,2.7,11.5 ,"31,701 ","6,533 ",25.2 ,34.0 ,3.3 ,37.5 ,"2,252 ",481600,,32.6 
1400000US06037601100,06037601100,54.2 ,5.3,11.2 ,"42,240 ","4,115 ",44.0 ,5.6 ,1.4 ,49.0 ,"1,065 ",372500,,18.1 
1400000US06037601202,06037601202,55.2 ,5.5,9.7 ,"44,968 ","2,823 ",21.1 ,51.1 ,2.2 ,25.6 ,"1,126 ",374100,,19.6 
1400000US06037601211,06037601211,48.8 ,5.1,11.8 ,"42,561 ","6,511 ",32.7 ,29.6 ,1.0 ,36.7 ,"2,116 ",368900,,20.7 
1400000US06037601212,06037601212,60.6 ,6.2,3.9 ,"59,286 ","1,915 ",21.9 ,59.3 ,3.2 ,15.6 ,799 ,479400,,4.6 
1400000US06037601301,06037601301,63.3 ,7.9,8.8 ,"39,945 ","6,856 ",13.2 ,67.3 ,1.2 ,18.3 ,"3,012 ",343400,,19.6 
1400000US06037601302,06037601302,64.7 ,7.5,8.5 ,"41,455 ","4,879 ",12.4 ,59.9 ,1.3 ,26.4 ,"2,137 ",327200,,22.8 
1400000US06037601303,06037601303,57.4 ,3,14.5 ,"35,292 ","4,683 ",33.6 ,33.1 ,1.9 ,31.4 ,"1,589 ",326700,,31.0 
1400000US06037601401,06037601401,59.9 ,6.3,5.2 ,"48,721 ","5,059 ",45.7 ,6.0 ,1.6 ,46.7 ,"1,405 ",414200,,10.9 
1400000US06037601402,06037601402,62.4 ,11.2,4.6 ,"28,188 ","3,890 ",37.4 ,6.9 ,1.1 ,54.6 ,"1,086 ",424400,,33.6 
1400000US06037601501,06037601501,58.7 ,4.8,8.9 ,"35,734 ","3,963 ",38.1 ,2.5 ,0.9 ,58.5 ,903 ,433100,,27.7 
1400000US06037601502,06037601502,60.6 ,3.8,9.1 ,"34,043 ","4,375 ",40.0 ,2.5 ,0.6 ,56.9 ,"1,084 ",401800,,33.1 
1400000US06037601600,06037601600,60.8 ,6.4,9.4 ,"30,938 ","5,646 ",32.5 ,5.0 ,0.8 ,61.7 ,"1,352 ",438800,,38.9 
1400000US06037601700,06037601700,61.5 ,1.2,9.3 ,"44,458 ","3,789 ",38.6 ,5.1 ,1.2 ,55.1 ,875 ,365400,,31.3 
1400000US06037601801,06037601801,63.2 ,1.7,11.1 ,"43,088 ","4,658 ",41.0 ,2.3 ,0.5 ,56.2 ,"1,044 ",427500,,29.2 
1400000US06037601802,06037601802,64.7 ,3,10.4 ,"33,197 ","5,685 ",32.8 ,14.8 ,0.4 ,52.0 ,"1,360 ",403800,,31.6 
1400000US06037601900,06037601900,65.3 ,5.1,4.9 ,"43,611 ","3,195 ",35.6 ,14.9 ,3.8 ,45.7 ,888 ,474400,,17.8 
1400000US06037602002,06037602002,62.7 ,4.3,9.5 ,"41,071 ","5,124 ",34.5 ,15.3 ,0.9 ,49.3 ,"1,347 ",410700,,21.8 
1400000US06037602003,06037602003,63.3 ,2.4,15.2 ,"44,900 ","4,126 ",28.2 ,24.2 ,0.3 ,47.3 ,"1,107 ",377700,,19.3 
1400000US06037602004,06037602004,64.2 ,4.7,7.6 ,"39,899 ","6,992 ",29.6 ,20.5 ,3.6 ,46.3 ,"2,208 ",445700,,21.2 
1400000US06037602103,06037602103,68.4 ,9.1,6.0 ,"40,755 ","5,416 ",29.3 ,26.5 ,4.1 ,40.1 ,"1,742 ",393000,,21.7 
1400000US06037602104,06037602104,67.0 ,4.8,9.5 ,"44,479 ","4,273 ",36.3 ,20.4 ,4.7 ,38.6 ,"1,423 ",321200,,19.6 
1400000US06037602105,06037602105,72.9 ,4.2,1.9 ,"41,509 ","5,702 ",35.0 ,21.0 ,10.1 ,33.9 ,"2,216 ",512200,,7.1 
1400000US06037602106,06037602106,57.0 ,7.7,2.7 ,"66,448 ","7,314 ",49.0 ,10.5 ,8.5 ,32.0 ,"2,635 ",583100,,8.7 
1400000US06037602200,06037602200,63.8 ,8.3,4.4 ,"81,743 ","6,265 ",58.7 ,3.9 ,7.8 ,29.6 ,"1,984 ",486400,,6.1 
1400000US06037602301,06037602301,59.7 ,3.7,7.3 ,"98,065 ","3,477 ",74.3 ,2.7 ,11.6 ,11.4 ,"1,412 ",645900,,2.5 
1400000US06037602302,06037602302,50.9 ,7.7,6.4 ,"52,203 ","6,769 ",46.3 ,10.9 ,8.1 ,34.7 ,"2,248 ",538100,,6.4 
1400000US06037602402,06037602402,57.0 ,2.2,3.6 ,"43,601 ","5,230 ",32.5 ,22.0 ,7.5 ,38.0 ,"1,762 ",567100,,18.4 
1400000US06037602403,06037602403,53.5 ,4.8,6.8 ,"40,720 ","5,863 ",38.5 ,19.2 ,9.2 ,33.1 ,"2,030 ",568300,,17.5 
1400000US06037602404,06037602404,61.1 ,8.1,11.7 ,"43,125 ","4,407 ",23.6 ,39.9 ,8.8 ,27.7 ,"1,792 ",458900,,17.0 
1400000US06037602504,06037602504,53.7 ,7.9,6.6 ,"42,349 ","4,072 ",29.3 ,37.1 ,4.1 ,29.5 ,"1,717 ",348800,,24.1 
1400000US06037602505,06037602505,64.4 ,7,5.4 ,"40,969 ","4,329 ",18.9 ,50.5 ,7.1 ,23.5 ,"1,731 ",358500,,13.4 
1400000US06037602506,06037602506,52.9 ,4.2,11.9 ,"41,960 ","4,156 ",20.0 ,50.4 ,6.5 ,23.1 ,"1,711 ",351400,,16.8 
1400000US06037602507,06037602507,59.8 ,5.4,11.5 ,"41,222 ","7,022 ",28.6 ,35.7 ,4.6 ,31.1 ,"2,534 ",418400,,17.4 
1400000US06037602508,06037602508,47.9 ,2.3,5.9 ,"37,917 ","4,118 ",35.6 ,20.8 ,9.7 ,33.9 ,"1,135 ",444400,,22.4 
1400000US06037602509,06037602509,58.1 ,3.5,13.1 ,"60,438 ","7,910 ",9.8 ,75.5 ,3.5 ,11.2 ,"2,825 ",462100,,8.8 
1400000US06037602600,06037602600,56.3 ,7,3.7 ,"85,368 ","3,045 ",6.6 ,80.8 ,1.6 ,11.0 ,"1,100 ",444300,,12.2 
1400000US06037602700,06037602700,50.1 ,5.4,8.2 ,"27,031 ","3,819 ",24.2 ,35.2 ,0.8 ,39.8 ,"1,152 ",381100,,31.6 
1400000US06037602801,06037602801,56.9 ,5.4,11.7 ,"48,441 ","4,304 ",14.6 ,63.0 ,1.8 ,20.6 ,"1,303 ",442800,,15.7 
1400000US06037602802,06037602802,53.1 ,3.4,12.9 ,"30,893 ","4,427 ",38.9 ,19.1 ,5.6 ,36.4 ,"1,346 ",332800,,33.5 
1400000US06037602900,06037602900,61.0 ,3.1,9.8 ,"35,143 ","7,139 ",20.4 ,28.2 ,19.5 ,31.9 ,"2,464 ",368800,,23.3 
1400000US06037603001,06037603001,58.3 ,6.9,7.4 ,"48,427 ","1,512 ",11.9 ,20.0 ,43.0 ,25.1 ,664 ,339100,,19.4 
1400000US06037603004,06037603004,58.4 ,7.3,8.3 ,"30,704 ","5,591 ",22.9 ,33.6 ,13.3 ,30.2 ,"1,948 ",341700,,24.3 
1400000US06037603005,06037603005,60.8 ,3.7,4.5 ,"36,204 ","2,035 ",22.0 ,10.6 ,46.8 ,20.6 ,854 ,456300,,10.1 
1400000US06037603006,06037603006,65.4 ,4.3,5.7 ,"51,091 ","4,244 ",25.5 ,16.3 ,29.8 ,28.4 ,"1,638 ",420000,,18.3 
1400000US06037603101,06037603101,59.0 ,7.7,11.1 ,"42,900 ","4,084 ",25.1 ,12.0 ,33.7 ,29.2 ,"1,476 ",389300,,16.8 
1400000US06037603102,06037603102,53.8 ,8,9.8 ,"62,103 ","2,777 ",25.4 ,8.2 ,47.1 ,19.3 ,"1,140 ",443400,,3.3 
1400000US06037603200,06037603200,56.3 ,4.9,8.7 ,"45,338 ","3,828 ",18.1 ,6.7 ,54.7 ,20.5 ,"1,611 ",532500,,12.6 
1400000US06037603301,06037603301,63.1 ,8.7,5.9 ,"38,710 ","3,804 ",24.2 ,6.1 ,46.9 ,22.8 ,"1,576 ",334200,,18.0 
1400000US06037603302,06037603302,54.4 ,10.6,4.9 ,"56,978 ","4,367 ",31.6 ,14.0 ,28.2 ,26.2 ,"1,537 ",426800,,10.1 
1400000US06037603400,06037603400,65.5 ,5.8,10.6 ,"63,148 ","3,074 ",39.9 ,10.6 ,25.8 ,23.7 ,947 ,450000,,8.8 
1400000US06037603500,06037603500,57.2 ,6.8,11.1 ,"74,770 ","4,037 ",39.6 ,7.3 ,31.8 ,21.3 ,"1,446 ",428700,,7.7 
1400000US06037603600,06037603600,62.9 ,1.1,5.7 ,"73,482 ","5,087 ",51.0 ,5.3 ,23.9 ,19.8 ,"1,665 ",478000,,4.6 
1400000US06037603702,06037603702,69.3 ,3,6.2 ,"81,111 ","2,703 ",44.7 ,8.5 ,17.7 ,29.1 ,848 ,502400,,4.1 
1400000US06037603703,06037603703,69.4 ,4.1,11.6 ,"37,301 ","6,348 ",28.8 ,29.5 ,5.5 ,36.2 ,"2,136 ",353500,,29.9 
1400000US06037603704,06037603704,66.7 ,1.8,12.9 ,"49,455 ","4,483 ",31.8 ,21.0 ,12.5 ,34.7 ,"1,470 ",435200,,15.4 
1400000US06037603801,06037603801,75.4 ,5.9,8.1 ,"47,670 ","4,153 ",44.4 ,8.2 ,16.2 ,31.2 ,"1,173 ",474500,,18.3 
1400000US06037603802,06037603802,74.4 ,4,12.1 ,"47,558 ","7,527 ",48.0 ,9.1 ,9.4 ,33.5 ,"2,446 ",402200,,8.2 
1400000US06037603900,06037603900,64.5 ,5.1,16.3 ,"33,750 ","4,470 ",47.3 ,9.0 ,5.5 ,38.2 ,"1,330 ",415100,,31.3 
1400000US06037604001,06037604001,68.1 ,2.6,8.2 ,"57,794 ","5,078 ",46.0 ,8.0 ,9.3 ,36.7 ,"1,635 ",551600,,15.1 
1400000US06037604002,06037604002,65.7 ,5.3,10.7 ,"50,348 ","7,058 ",41.6 ,7.7 ,8.7 ,42.0 ,"2,097 ",456100,,14.2 
1400000US06037604100,06037604100,60.9 ,1.5,1.7 ,"66,339 ","2,034 ",55.1 ,7.0 ,6.2 ,31.7 ,663 ,448500,,2.5 
1400000US06037609900,06037609900,63.8 ,2.9,4.2 ,"97,173 ","3,943 ",78.0 ,1.9 ,8.2 ,11.9 ,"1,632 ",886700,,1.8 
1400000US06037620001,06037620001,67.7 ,5.8,5.5 ,"69,704 ","3,609 ",74.8 ,1.9 ,11.2 ,12.1 ,"1,634 ",747300,,6.4 
1400000US06037620002,06037620002,71.9 ,1.4,2.7 ,"100,554 ","5,426 ",78.7 ,2.2 ,8.1 ,11.0 ,"2,344 ",734000,,3.2 
1400000US06037620101,06037620101,67.7 ,8,7.2 ,"84,150 ","3,617 ",80.1 ,1.9 ,7.9 ,10.1 ,"1,792 ",870300,,2.2 
1400000US06037620102,06037620102,71.2 ,3.2,5.1 ,"109,318 ","1,530 ",86.2 ,0.7 ,5.9 ,7.2 ,"1,012 ","1,000,000+",,5.8 
1400000US06037620201,06037620201,75.8 ,2.6,7.3 ,"142,991 ","4,657 ",87.3 ,0.6 ,6.1 ,6.0 ,"1,684 ","1,000,000+",,3.0 
1400000US06037620301,06037620301,66.5 ,3.2,3.7 ,"169,619 ","4,547 ",88.0 ,0.5 ,6.4 ,5.1 ,"1,737 ","1,000,000+",,2.2 
1400000US06037620303,06037620303,61.5 ,3.4,7.4 ,"120,633 ","6,227 ",89.6 ,0.6 ,4.6 ,5.2 ,"3,263 ","1,000,000+",,4.6 
1400000US06037620305,06037620305,60.2 ,0.8,2.4 ,"112,568 ","5,090 ",80.2 ,1.1 ,11.7 ,7.0 ,"2,074 ","1,000,000+",,3.0 
1400000US06037620400,06037620400,69.0 ,0.4,4.4 ,"133,043 ","5,390 ",75.7 ,2.4 ,12.2 ,9.7 ,"2,156 ",783100,,3.4 
1400000US06037620501,06037620501,68.4 ,3.2,7.9 ,"80,686 ","4,097 ",66.7 ,5.6 ,12.4 ,15.3 ,"1,710 ",626400,,3.0 
1400000US06037620521,06037620521,71.4 ,3.5,1.9 ,"104,129 ","4,632 ",69.6 ,3.1 ,14.9 ,12.4 ,"1,934 ",788700,,7.2 
1400000US06037620522,06037620522,79.2 ,4.9,10.5 ,"79,957 ","5,523 ",66.3 ,4.7 ,14.9 ,14.1 ,"2,500 ",672100,,9.9 
1400000US06037620601,06037620601,80.2 ,4.6,4.3 ,"100,625 ","5,376 ",74.1 ,2.3 ,12.1 ,11.5 ,"2,127 ",669800,,2.9 
1400000US06037620602,06037620602,74.9 ,3.5,3.3 ,"97,969 ","6,704 ",73.8 ,2.4 ,12.7 ,11.1 ,"2,970 ",769100,,7.4 
1400000US06037620701,06037620701,61.5 ,6.1,4.6 ,"108,941 ","7,059 ",74.6 ,2.0 ,12.8 ,10.6 ,"2,675 ",782500,,3.1 
1400000US06037620702,06037620702,70.3 ,4.2,5.2 ,"153,797 ","7,575 ",75.2 ,1.1 ,15.5 ,8.2 ,"2,782 ","1,000,000+",,1.8 
1400000US06037620800,06037620800,75.6 ,2.4,1.4 ,"155,000 ","2,621 ",88.2 ,1.1 ,6.9 ,3.8 ,"1,017 ","1,000,000+",,0.7 
1400000US06037620901,06037620901,77.3 ,0.8,0.6 ,"109,706 ","2,888 ",91.2 ,0.8 ,3.9 ,4.1 ,"1,360 ","1,000,000+",,5.6 
1400000US06037620904,06037620904,71.2 ,2.7,4.4 ,"94,028 ","4,119 ",83.4 ,1.3 ,7.5 ,7.8 ,"2,036 ",929300,,6.9 
1400000US06037621001,06037621001,63.4 ,4.3,2.0 ,"109,907 ","1,093 ",88.7 ,1.4 ,2.7 ,7.2 ,659 ,"1,000,000+",,0.0 
1400000US06037621002,06037621002,67.3 ,5.2,4.7 ,"85,046 ","4,762 ",89.8 ,0.6 ,3.7 ,5.9 ,"2,483 ","1,000,000+",,4.3 
1400000US06037621004,06037621004,61.9 ,2.7,5.8 ,"105,625 ","2,883 ",85.6 ,0.9 ,6.7 ,6.8 ,"1,268 ",906200,,1.7 
1400000US06037621102,06037621102,56.2 ,3.5,5.5 ,"101,236 ","6,649 ",86.9 ,1.6 ,6.0 ,5.5 ,"3,716 ","1,000,000+",,6.7 
1400000US06037621104,06037621104,67.8 ,7.6,4.5 ,"98,889 ","6,452 ",78.2 ,2.9 ,8.4 ,10.5 ,"2,754 ",889200,,5.8 
1400000US06037621201,06037621201,60.9 ,9.7,9.0 ,"59,633 ","3,230 ",77.0 ,2.2 ,13.8 ,7.0 ,"2,297 ",574200,,11.2 
1400000US06037621204,06037621204,59.4 ,6.5,5.6 ,"82,370 ","6,769 ",75.8 ,2.4 ,12.5 ,9.3 ,"3,125 ",815300,,5.6 
1400000US06037621301,06037621301,64.1 ,3.9,3.1 ,"86,797 ","3,842 ",77.7 ,2.8 ,10.4 ,9.1 ,"2,322 ",738100,,7.5 
1400000US06037621324,06037621324,67.7 ,4,1.1 ,"77,850 ","3,260 ",83.4 ,2.4 ,8.5 ,5.7 ,"2,057 ","1,000,000+",,5.0 
1400000US06037621326,06037621326,58.5 ,4.7,3.6 ,"94,097 ","4,414 ",80.1 ,1.3 ,9.2 ,9.4 ,"1,982 ",947300,,2.0 
1400000US06037621400,06037621400,59.4 ,4.7,6.4 ,"76,683 ","5,853 ",34.2 ,3.1 ,47.9 ,14.8 ,"2,236 ",599700,,4.3 
1400000US06037650001,06037650001,54.4 ,3.5,7.1 ,"47,188 ","3,158 ",38.4 ,8.1 ,32.6 ,20.9 ,"1,286 ",607200,,8.2 
1400000US06037650003,06037650003,67.4 ,4.6,4.1 ,"67,268 ","4,005 ",37.3 ,6.6 ,40.8 ,15.3 ,"1,610 ",566000,,8.6 
1400000US06037650004,06037650004,70.4 ,4.5,5.9 ,"70,634 ","5,831 ",31.1 ,2.2 ,51.3 ,15.4 ,"2,148 ",567900,,3.5 
1400000US06037650101,06037650101,61.6 ,5.5,10.1 ,"80,871 ","2,248 ",50.4 ,2.8 ,29.9 ,16.9 ,782 ,568300,,3.4 
1400000US06037650102,06037650102,62.7 ,2.5,13.7 ,"81,481 ","5,783 ",53.6 ,2.9 ,25.4 ,18.1 ,"1,948 ",576500,,8.2 
1400000US06037650200,06037650200,59.7 ,3.3,9.9 ,"62,000 ","6,704 ",47.9 ,4.1 ,31.7 ,16.3 ,"2,625 ",572500,,8.0 
1400000US06037650300,06037650300,70.4 ,3.7,5.7 ,"91,042 ","4,472 ",55.5 ,1.2 ,32.4 ,10.9 ,"1,548 ",662700,,1.3 
1400000US06037650401,06037650401,69.2 ,3.5,5.6 ,"96,438 ","3,063 ",67.0 ,0.8 ,24.0 ,8.2 ,"1,071 ",674500,,4.5 
1400000US06037650501,06037650501,65.1 ,1.9,7.4 ,"104,881 ","4,294 ",63.0 ,1.8 ,26.5 ,8.7 ,"1,606 ",746700,,2.7 
1400000US06037650502,06037650502,56.2 ,4.3,7.4 ,"60,078 ","7,161 ",35.5 ,4.4 ,50.7 ,9.4 ,"3,076 ",578000,,10.7 
1400000US06037650602,06037650602,57.3 ,6.7,6.0 ,"76,856 ","3,958 ",54.8 ,1.4 ,36.2 ,7.6 ,"1,583 ",786800,,10.1 
1400000US06037650603,06037650603,57.0 ,1.4,6.4 ,"60,581 ","5,412 ",38.7 ,5.5 ,43.0 ,12.8 ,"2,543 ",535300,,9.8 
1400000US06037650604,06037650604,59.9 ,3.7,6.0 ,"71,026 ","2,763 ",39.3 ,3.8 ,49.1 ,7.8 ,"1,162 ",761000,,2.9 
1400000US06037650605,06037650605,67.9 ,1.9,8.2 ,"95,455 ","2,521 ",57.5 ,1.7 ,32.8 ,8.0 ,"1,037 ",695800,,1.3 
1400000US06037650701,06037650701,66.5 ,3.5,3.8 ,"99,473 ","4,590 ",68.0 ,0.6 ,22.6 ,8.8 ,"1,606 ",693600,,3.0 
1400000US06037650702,06037650702,58.5 ,3.9,5.2 ,"72,948 ","7,074 ",27.5 ,1.8 ,65.1 ,5.6 ,"3,106 ",560100,,7.0 
1400000US06037650800,06037650800,69.2 ,1.1,5.0 ,"53,986 ","5,928 ",56.9 ,2.9 ,18.5 ,21.7 ,"2,713 ",579500,,12.0 
1400000US06037650901,06037650901,51.3 ,0.9,4.8 ,"79,000 ","7,103 ",45.8 ,2.8 ,34.6 ,16.8 ,"2,788 ",575700,,5.4 
1400000US06037650902,06037650902,58.9 ,6.6,2.8 ,"85,208 ","5,522 ",55.3 ,2.8 ,27.6 ,14.3 ,"1,984 ",628800,,7.2 
1400000US06037651001,06037651001,64.0 ,3,7.2 ,"79,439 ","4,606 ",49.7 ,2.5 ,36.9 ,10.9 ,"1,776 ",699200,,2.9 
1400000US06037651002,06037651002,66.2 ,2.5,10.4 ,"80,615 ","5,103 ",49.1 ,3.5 ,39.6 ,7.8 ,"1,973 ",817900,,3.4 
1400000US06037651101,06037651101,66.1 ,5.9,2.4 ,"53,176 ","3,639 ",54.1 ,2.4 ,34.0 ,9.5 ,"1,794 ",581700,,7.4 
1400000US06037651102,06037651102,68.1 ,1.4,5.8 ,"99,147 ","5,056 ",75.0 ,0.7 ,16.0 ,8.3 ,"1,778 ",749000,,4.1 
1400000US06037651201,06037651201,54.4 ,2.2,2.7 ,"66,606 ","3,291 ",45.5 ,4.1 ,42.4 ,8.0 ,"1,431 ",770300,,6.3 
1400000US06037651221,06037651221,53.5 ,1.3,5.0 ,"69,327 ","6,211 ",50.8 ,2.7 ,37.2 ,9.3 ,"2,460 ",674700,,7.9 
1400000US06037651222,06037651222,57.4 ,0.6,6.2 ,"102,727 ","6,311 ",74.4 ,1.0 ,17.8 ,6.8 ,"2,556 ",996100,,7.4 
1400000US06037651302,06037651302,47.4 ,1.3,1.6 ,"96,897 ","5,114 ",84.1 ,1.0 ,7.6 ,7.3 ,"2,617 ",884700,,0.9 
1400000US06037651304,06037651304,48.9 ,2.4,1.8 ,"54,911 ","2,614 ",66.6 ,1.8 ,24.3 ,7.3 ,"1,220 ",618800,,8.3 
1400000US06037651401,06037651401,51.6 ,3.8,10.1 ,"72,621 ","6,050 ",51.2 ,1.6 ,37.7 ,9.5 ,"2,314 ",718700,,9.8 
1400000US06037651402,06037651402,48.0 ,2.4,4.4 ,"64,632 ","3,311 ",61.2 ,1.9 ,14.9 ,22.0 ,"1,334 ",520400,,7.9 
1400000US06037670001,06037670001,57.6 ,1.9,3.7 ,"63,269 ","4,001 ",55.7 ,4.5 ,14.5 ,25.3 ,"1,522 ",589800,,7.0 
1400000US06037670002,06037670002,59.0 ,3.8,8.2 ,"61,633 ","5,788 ",64.7 ,3.2 ,13.0 ,19.1 ,"2,475 ",484700,,7.4 
1400000US06037670003,06037670003,55.0 ,1.8,2.0 ,"64,238 ","6,659 ",56.5 ,7.3 ,16.0 ,20.2 ,"2,875 ",535000,,7.5 
1400000US06037670100,06037670100,54.7 ,2.2,3.9 ,"108,563 ","3,852 ",74.6 ,1.7 ,16.5 ,7.2 ,"1,561 ","1,000,000+",,1.5 
1400000US06037670201,06037670201,52.2 ,0.6,2.3 ,"146,296 ","2,594 ",75.8 ,1.1 ,16.9 ,6.2 ,941 ,"1,000,000+",,0.7 
1400000US06037670202,06037670202,52.5 ,2.3,1.1 ,"161,473 ","5,127 ",83.1 ,0.9 ,11.7 ,4.3 ,"2,126 ","1,000,000+",,1.8 
1400000US06037670324,06037670324,51.3 ,1.9,2.8 ,"154,722 ","3,807 ",71.8 ,1.7 ,22.6 ,3.9 ,"1,445 ","1,000,000+",,0.8 
1400000US06037670326,06037670326,52.3 ,3.2,4.6 ,"167,802 ","4,504 ",74.4 ,1.1 ,19.1 ,5.4 ,"1,712 ","1,000,000+",,2.7 
1400000US06037670328,06037670328,50.1 ,4.1,6.9 ,"111,490 ","2,407 ",58.3 ,1.4 ,34.7 ,5.6 ,972 ,"1,000,000+",,2.7 
1400000US06037670403,06037670403,57.0 ,4.4,4.8 ,"109,934 ","2,646 ",58.8 ,2.1 ,33.7 ,5.4 ,"1,173 ",995100,,1.3 
1400000US06037670405,06037670405,60.8 ,4.8,3.2 ,"160,962 ","1,903 ",49.2 ,1.4 ,44.2 ,5.2 ,702 ,"1,000,000+",,2.4 
